movielens_id,tmdb_id,title,genres,overview,runtime,release_date,tagline,vote_count,vote_average,poster_path,backdrop_path,cast,director,keywords,score,movie_id
107,10874,Muppet Treasure Island,"['Family', 'Comedy', 'Adventure']","After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",99,1996-02-16,Set sail for Muppet mayhem!,454,6.691,/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg,/3RfNxQhvseerf9dNlo1dmL09RLr.jpg,"['Tim Curry', 'Billy Connolly', 'Jennifer Saunders']",Brian Henson,"['island', 'pirate gang', 'puppet', 'treasure hunt', 'puppetry', 'pirate', 'duringcreditsstinger', 'anthropomorphic puppets', 'lighthearted']",7.150614364607502,34
104,9614,Happy Gilmore,['Comedy'],"Failed hockey player-turned-golf whiz Happy Gilmore — whose unconventional approach and antics on the green courts the ire of rival Shooter McGavin — is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",92,1996-02-16,He doesn't play golf... he destroys it.,3292,6.671,/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,/As7NuiDRM4EO7LlJn2u8JWWsABp.jpg,"['Adam Sandler', 'Christopher McDonald', 'Julie Bowen']",Dennis Dugan,"['sports', 'loss of loved one', 'golf', 'taxes', 'class differences', 'prize money', 'driving range', 'rich snob', 'anger issues', 'old-age home', 'boy meets girl', 'loss of home', 'grandmother grandson relationship', 'winner takes all', 'hockey player', 'child raised by grandmother', 'putting', 'joyful', 'golf tournament', 'sports comedy', 'grandma-grandson relationship', 'repossessed home']",7.021190295055304,35
112,33542,Rumble in the Bronx,"['Crime', 'Action', 'Comedy', 'Thriller']","Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",106,1995-01-21,No Fear. No Stuntman. No Equal.,1138,6.821,/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,/5ftRls3IbR1kXnasqJEJL63LVsc.jpg,"['Jackie Chan', 'Anita Mui Yim-Fong', 'Françoise Yip']",Stanley Tong Gwai-Lai,"['new york city', 'martial arts', 'supermarket', 'diamond', 'gang war', 'disabled child', 'revenge', 'vigilante', 'organized crime', 'gang', 'fish out of water', 'wedding', 'urban setting', 'street life', 'bronx, new york city', 'duringcreditsstinger', 'frantic', 'action hero']",7.130878297752902,36
110,197,Braveheart,"['Action', 'Drama', 'History', 'War']","Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",178,1995-05-24,"Every man dies, not every man really lives.",10999,7.941,/or1gBugydmjToAEq7OZY0owwFk.jpg,/1m1c5gIWWkb1FEC9lzsoXHhhs7b.jpg,"['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau']",Mel Gibson,"['england', 'scotland', 'loss of loved one', 'idealism', 'based on true story', 'catholic', 'medieval', 'war', 'dramatic', 'powerful']",7.63722570516068,37
147,10474,The Basketball Diaries,"['Drama', 'Crime']",A high school basketball player’s life turns upside down after free-falling into the harrowing world of drug addiction.,102,1995-04-21,The true story of the death of innocence and the birth of an artist.,2175,7.398,/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,/oDdRrwTCgaDzAshScrFO09qWqPB.jpg,"['Leonardo DiCaprio', 'Bruno Kirby', 'Lorraine Bracco']",Scott Kalvert,"['new york city', 'sports', 'heroin', 'addiction', 'basketball', 'friends', 'based on memoir or autobiography', 'drugs', '1960s', 'school suspension', 'gay theme', 'teenager']",7.229465557151456,38
141,11000,The Birdcage,['Comedy'],A gay cabaret owner and his drag queen partner agree to put up a false heterosexual front so that their son can introduce them to his fiancée's conservative parents.,119,1996-03-03,Come as you are.,1337,7.055,/hU2XeckncHS61TWZKDtw1BrKmOO.jpg,/yNOtXSNep1BLnfZ0yhLejm1TULi.jpg,"['Robin Williams', 'Gene Hackman', 'Nathan Lane']",Mike Nichols,"['coming out', 'florida', 'homophobia', 'drag queen', 'nightclub', 'senator', 'politician', 'based on play or musical', 'remake', 'conservative', 'cross dressing', 'gay parent', 'lgbt', 'political conflict', 'south beach', 'playing straight', 'drag club']",7.159978078657569,39
151,11780,Rob Roy,"['Adventure', 'History', 'Drama', 'Action', 'War']","In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",139,1995-04-13,Honor made him a man. Courage made him a hero. History made him a legend.,701,6.704,/kWI2rF6RAnRtEjfBlZgsXumgOm5.jpg,/yOwrZDFWdK2hjb4iOg8UEfNvNpJ.jpg,"['Liam Neeson', 'Jessica Lange', 'John Hurt']",Michael Caton-Jones,"['affectation', 'biography', '18th century', 'highlands', 'violent man', 'scottish highlands', 'joyous', 'hopeful']",7.137556530406073,40
145,9737,Bad Boys,"['Action', 'Comedy', 'Crime', 'Thriller']","Marcus Burnett is a henpecked family man. Mike Lowrey is a footloose and fancy free ladies' man. Both Miami policemen, they have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",119,1995-04-07,Whatcha gonna do?,6881,6.828,/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,/wOLTJxfv98miIQcn0oNXq9fIgXM.jpg,"['Will Smith', 'Martin Lawrence', 'Téa Leoni']",Michael Bay,"['miami, florida', 'mexican standoff', 'male friendship', 'witness protection', 'stripper', 'car crash', 'strip club', 'internal affairs', 'police corruption', 'gunfight', 'foot chase', 'witness to murder', 'drug lord', 'murder investigation', 'nostalgic', 'hangar', 'loose cannon', 'buddy cop', 'male camaraderie', 'narcotics detective', 'action hero', 'buddy movie', 'stolen drugs', 'awestruck']",7.008738635645912,41
158,8839,Casper,"['Fantasy', 'Comedy', 'Family']","Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",100,1995-05-26,Seeing is believing.,4889,6.336,/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,/sQPckU0TfSeYIlUneHfIXwzQC2f.jpg,"['Christina Ricci', 'Bill Pullman', 'Cathy Moriarty']",Brad Silberling,"['friendship', 'afterlife', 'supernatural', 'halloween', 'bullying', 'treasure hunt', 'based on comic', 'friends', 'teenage girl', 'ghost hunting', 'super power', 'psychiatry', 'ghost', 'disorder', 'young heroes', 'imaginary', 'mischievous children', 'ghost child', 'mischief', 'unfinished business', 'hilarious']",6.840867669567716,42
150,568,Apollo 13,"['Drama', 'History']","The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",140,1995-06-30,"""Houston, we have a problem.""",5824,7.454,/tVeKscCm2fY1xDXZk8PgnZ87h9S.jpg,/n0FDJI9c0uWiZwm8wgXVjaMBn96.jpg,"['Tom Hanks', 'Bill Paxton', 'Kevin Bacon']",Ron Howard,"['rescue', 'florida', 'race against time', 'moon', 'nasa', 'spaceman', 'based on true story', 'houston, texas', 'survival', 'space', 'disaster', 'explosion', 'astronaut', 'hypothermia', 'apollo program', 'lunar mission', 'spacecraft accident']",7.301202656644129,43
161,8963,Crimson Tide,"['Thriller', 'Action', 'Drama', 'War']","After the Cold War, a breakaway Russian republic with nuclear warheads becomes a possible worldwide threat. U.S. submarine Capt. Frank Ramsey signs on a relatively green but highly recommended Lt. Cmdr. Ron Hunter to the USS Alabama, which may be the only ship able to stop a possible Armageddon. When Ramsey insists that the Alabama must act aggressively, Hunter, fearing they will start rather than stop a disaster, leads a potential mutiny to stop him.",116,1995-05-12,Danger runs deep.,1965,7.179,/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg,/qKWQ9IEDkMawD7sgKnIGCdFAhct.jpg,"['Denzel Washington', 'Gene Hackman', 'Matt Craven']",Tony Scott,"['mutiny', 'submarine', 'missile', 'embassy', 'nuclear missile', 'battle for power', 'u.s. navy', 'terrorism', 'military', 'moral dilemma', 'post cold war', 'aircraft carrier', 'chain of command', 'launch code', 'sonar', 'nuclear submarine', 'direct', 'suspenseful', 'commanding']",7.1791715826805325,44
162,26564,Crumb,['Documentary'],"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, ex-wife and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.",121,1995-04-28,Weird sex · Obsession · Comic books,277,7.5,/9ocTHdBCJdwJ65Tubg3lYlfMxEY.jpg,/1mlfORlfu2PtZnlEB3gMKqJy7Qp.jpg,"['Robert Crumb', 'Aline Kominsky', 'Charles Crumb']",Terry Zwigoff,"['underground', 'san francisco, california', 'obsession', 'fetish', 'artist', 'cartoon', 'nerd', 'biography', 'comic-strip artist', 'counter-culture', 'drawing', 'art', 'swinging 60s', 'ec comics', 'cartoonist', 'obsessive quest', 'obssesive', 'portrait of an artist', 'obsessive thoughts', 'brothers', 'bubble comics', 'image comics', 'biographical documentary', 'comics', 'comic-sex']",7.190952545896119,45
163,8068,Desperado,"['Thriller', 'Action', 'Crime']","El Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his friend and a beautiful bookstore owner, El Mariachi tracks Bucho, takes on his army of desperados, and leaves his own trail of blood.",104,1995-08-25,He came back to settle the score with someone. Anyone. EVERYONE.,3101,6.931,/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,/rWFLgIRGXzECIbczgo7dmnwq55q.jpg,"['Antonio Banderas', 'Salma Hayek Pinault', 'Joaquim de Almeida']",Robert Rodriguez,"['gunslinger', 'showdown', 'mexico', 'ambush', 'hitman', 'guitar', 'anti terror', 'bartender', 'revenge', 'tragic hero', 'shootout', 'mariachi', 'explosion', 'brutality', 'drug lord', 'leg brace', 'concealed weapon', 'book store']",7.10517816996566,46
165,1572,Die Hard: With a Vengeance,"['Action', 'Thriller']","New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",128,1995-05-19,Think fast. Look alive. Die hard.,6599,7.277,/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg,"['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson']",John McTiernan,"['new york city', 'taxi', 'gold', 'helicopter', 'robbery', 'police', 'bomb', 'riddle', 'detective', 'fbi', 'sequel', 'flashback', 'revenge', 'shootout', 'explosion', 'nypd', 'cargo ship', 'wild goose chase', 'simon says', 'dump truck', 'harlem, new york city', 'aqueduct', 'bomb threat', 'action hero', 'deadly game', 'federal reserve bank', 'nyc subway', 'assertive', 'excited']",7.22565943621969,47
175,9344,Kids,"['Drama', 'Crime']","A group of bored, disaffected New York City teenagers spend a day skating, smoking, drinking, partying, deflowering virgins, and getting into fights.",91,1995-07-21,Shocking. Depraved. Sickening. And they're only Kids.,1269,6.894,/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg,/c6TjV0i5NzUV4MF8N5wxBW7NcrW.jpg,"['Leo Fitzpatrick', 'Justin Pierce', 'Chloë Sevigny']",Larry Clark,"['puberty', 'first time', 'new york city', 'drug abuse', 'coming of age', 'hiv', 'juvenile delinquent', 'shoplifting', 'underage sex', 'sexually transmitted disease', 'sleeping around', 'complex', 'juvenile delinquency', 'independent film', 'banned film', 'critical', 'disgusted']",7.136955170161488,48
176,9071,Living in Oblivion,['Comedy'],"Low-budget independent filmmaker Nick Reve tries to keep everything together as his production is plagued with an insecure actress, a megalomaniac star, a pretentious beret-wearing director of photography, and lousy catering.",90,1995-07-21,Nick is about to discover the first rule of filmmaking: if at first you don't succeed... PANIC!,318,7.2,/b54xDk98oWtEtAso9sj1wjaZDDH.jpg,/6CwIvZzTtsHX9LQAySH03Vby5UV.jpg,"['Steve Buscemi', 'Catherine Keener', 'Dermot Mulroney']",Tom DiCillo,"['film in film', 'vomiting', '1990s', 'crying man', 'low-budget filmmaking']",7.180085874713323,49
180,2293,Mallrats,"['Romance', 'Comedy']","Both dumped by their girlfriends, two best friends seek refuge in the local mall. Eventually, they decide to try and win back their significant others and take care of their respective nemeses.",95,1995-10-20,They're not there to shop. They're not there to work. They're just there.,1362,6.755,/2ip0sGIMPN0XEN6q3lQIoaNI6tP.jpg,/h8fMLx6zJ5qfp8uT2DXzbHCFoJC.jpg,"['Jason Lee', 'Jeremy London', 'Shannen Doherty']",Kevin Smith,"['game show', 'slacker', 'shopping', 'mall', 'ex-boyfriend ex-girlfriend relationship', 'silent man', 'coke', 'bandleader', 'aftercreditsstinger']",7.11247666918252,50
198,281,Strange Days,"['Crime', 'Drama', 'Science Fiction', 'Thriller']","In the last days of 1999, ex-cop turned street hustler Lenny Nero receives a disc which contains the memories of the murder of a prostitute. With the help of bodyguard Mace, he starts to investigate and is pulled deeper and deeper in a whirl of murder, blackmail and intrigue.",145,1995-10-13,You Know You Want It.,1520,7.008,/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg,/lPvwp0esgdnb6L7ypTbgwhhAMxz.jpg,"['Ralph Fiennes', 'Angela Bassett', 'Juliette Lewis']",Kathryn Bigelow,"[""new year's eve"", 'future', 'pornography', 'prostitute', 'police brutality', 'dreams', 'rape', 'police', 'virtual reality', 'paranoia', 'ex-girlfriend', 'bodyguard', 'rapper', 'dystopia', 'minidisc', 'ex-cop', 'murder', 'cyberpunk', 'los angeles, california', 'criminal', 'private detective', 'revolt', 'tech noir', 'woman director']",7.149694475704189,51
194,10149,Smoke,"['Comedy', 'Drama']","Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",112,1995-06-09,The most precious things are lighter than air.,520,7.2,/1WMUaTQaj2dQrhsPI3Px0OR9eTF.jpg,/dkg2DcGg6cjDia20yLWDaNLBRIb.jpg,"['Harvey Keitel', 'William Hurt', 'Stockard Channing']",Wayne Wang,"['smoking', 'robber', 'cigarette', 'laden', 'writer']",7.18060060303515,52
