user_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
13036,2.59,3.58,3.05,3.3,2.27
13076,2.83,3.44,2.89,3.44,2.23
13125,3.27,4.97,3.34,3.67,1.61
13222,1.89,4.02,3.26,3.18,2.29
13223,3.26,3.6,3.14,3.67,2.29
13238,2.93,3.18,2.79,3.03,2.79
13249,3.48,2.13,2.27,2.33,3.63
13265,3.54,2.54,2.34,2.9,3.1
13314,2.87,2.67,3.41,2.87,3.47
13339,4.02,2.69,3.07,3.18,3.41
13348,2.27,3.68,3.17,3.23,2.46
13361,3.15,3.2,3.23,3.23,2.93
13379,2.05,4.44,4.35,4.51,1.65
13392,2.76,3.24,3.3,3.16,2.93
13394,3.35,2.89,3.06,3.13,3.12
13414,3.56,3.76,4.08,4.5,2.15
13437,2.95,3.16,3.41,3.2,3.11
13442,2.63,3.06,3.07,2.84,3.04
13443,2.63,3.67,3.24,3.26,2.46
13462,3.35,3.12,2.71,3.16,2.84
13520,4.23,1.54,2.54,2.07,4.66
13540,3.11,3.12,2.92,3.2,2.63
13547,2.0,3.9,2.63,2.87,2.02
13558,2.84,2.59,2.98,2.61,3.52
13573,2.91,2.78,3.0,2.74,3.24
13600,2.73,2.96,2.65,2.53,3.1
13614,3.52,2.45,2.01,2.71,3.22
13616,3.6,2.56,2.87,3.08,3.39
13632,3.85,2.34,2.88,2.78,3.91
13662,3.38,2.17,4.09,4.11,2.98
13711,2.49,3.4,3.19,3.12,2.61
13717,2.82,2.55,3.87,3.4,3.19
13771,2.69,4.08,3.0,3.75,1.78
13790,2.78,2.97,4.98,5.0,2.2
13799,2.49,4.21,4.12,4.51,1.51
13825,2.33,2.91,2.61,2.09,3.43
13857,2.97,2.94,2.77,2.76,3.1
13881,3.17,3.94,3.83,3.91,2.13
13888,4.3,1.75,2.25,2.46,3.93
13954,2.57,2.89,3.25,3.04,2.82
13974,3.92,2.52,3.07,3.26,3.25
13981,2.79,3.04,3.11,2.8,3.16
14040,3.26,3.02,3.25,3.41,2.78
14052,3.79,3.32,3.5,3.54,2.87
14063,1.99,3.86,3.37,3.26,2.2
14066,3.22,2.11,1.99,1.85,4.09
14096,2.85,2.83,2.7,2.42,3.34
14215,2.13,2.48,3.27,2.52,3.48
14219,2.17,3.33,3.26,3.02,2.67
14235,3.92,1.43,1.54,1.47,4.49
14236,2.45,3.29,3.06,2.99,2.7
14244,2.19,3.52,3.03,3.5,2.19
14255,3.36,2.84,2.93,3.08,3.09
14265,2.94,2.5,3.04,3.0,3.24
14295,3.97,3.61,3.71,4.22,2.39
14313,3.26,2.9,2.65,2.99,2.88
14326,3.25,3.06,3.03,3.12,2.93
14333,3.35,3.35,2.94,3.41,2.57
14359,2.74,2.74,2.8,2.64,3.18
14363,4.5,2.24,3.09,3.28,3.64
14377,4.16,1.6,1.43,1.58,4.3
14399,2.85,3.32,3.45,3.4,2.66
14408,3.08,3.17,2.99,3.07,2.83
14418,2.97,3.31,2.8,3.23,2.46
14441,2.49,2.83,3.98,3.14,3.56
14460,2.62,3.26,3.0,2.87,2.89
14485,1.88,4.28,4.19,3.92,2.03
14507,4.0,2.57,3.12,3.33,3.34
14528,3.05,2.92,3.18,2.95,3.24
14549,3.25,2.42,2.78,2.75,3.44
14560,3.28,4.03,3.39,4.05,1.94
14630,2.91,3.04,2.7,2.61,3.31
14637,1.87,3.16,3.1,2.46,3.13
14640,2.61,2.85,2.96,2.73,3.06
14663,2.94,3.15,2.84,2.93,2.92
14668,3.06,2.54,3.05,2.61,3.82
14677,3.29,3.0,2.47,3.1,2.73
14705,1.0,4.06,2.35,1.72,2.08
14734,2.85,2.88,3.1,2.9,3.11
14822,2.94,3.07,2.7,2.84,2.92
14824,2.78,2.68,2.75,2.42,3.51
14847,3.51,4.35,3.99,4.51,1.8
14896,3.13,3.05,2.36,2.66,2.98
14919,3.72,2.46,3.16,3.28,3.42
14937,1.67,4.17,4.36,4.13,1.9
14997,2.96,3.75,3.23,3.73,2.1
15007,3.34,2.83,2.17,2.36,3.31
15027,2.95,3.01,3.01,3.03,2.94
15065,2.23,4.1,4.43,4.36,2.06
15066,3.39,2.65,2.84,2.99,3.17
15104,1.61,3.71,2.84,2.78,2.3
15118,3.68,2.18,4.03,3.11,4.22
15153,2.37,4.01,2.75,3.26,1.9
15175,4.02,1.7,2.86,2.66,4.16
15195,3.24,3.52,3.81,4.04,2.34
15197,2.94,2.58,2.71,2.81,3.09
15200,2.86,3.11,3.36,2.98,3.14
15240,2.03,3.75,4.13,4.37,1.64
15249,3.39,1.89,2.79,2.29,4.19
15257,2.22,3.72,3.42,3.1,2.64
15281,2.8,3.37,4.26,4.33,2.27
15293,1.82,4.26,4.36,3.9,2.04
15307,2.98,3.29,3.3,3.6,2.59
15342,3.53,3.55,2.9,3.63,2.33
15353,3.16,2.63,2.9,2.79,3.36
15355,3.09,2.04,2.51,1.93,4.22
15357,2.07,3.8,3.19,3.17,2.24
15374,2.96,2.53,2.72,2.59,3.35
15393,3.37,3.69,3.44,3.81,2.28
15428,3.08,3.08,3.26,3.33,2.88
15434,3.8,2.5,2.82,3.0,3.44
15463,1.62,3.95,4.29,3.91,2.12
15473,1.87,3.92,4.18,3.6,2.4
15477,3.08,2.79,2.45,2.53,3.2
15496,3.06,2.54,2.95,2.78,3.3
15529,3.52,2.76,2.65,2.82,3.16
15542,1.77,4.43,3.54,3.69,1.7
15561,3.08,3.65,2.61,2.82,2.57
15574,1.19,3.19,3.15,2.25,2.93
15581,3.23,3.21,3.58,3.31,3.19
15583,3.65,2.91,2.67,3.28,2.76
15585,2.16,3.01,2.97,2.74,2.9
15590,2.86,2.74,3.23,3.36,2.85
15591,3.97,1.85,2.58,2.46,4.13
15598,3.31,2.64,2.73,2.37,3.73
15618,3.07,3.49,3.02,3.56,2.32
15628,2.4,4.45,4.16,4.27,1.73
15631,3.4,2.63,2.86,2.69,3.5
15635,3.51,3.27,2.85,3.47,2.58
15649,4.13,2.89,3.32,3.33,3.41
15668,3.17,3.11,3.17,3.56,2.58
15672,3.65,2.54,2.11,2.63,3.23
15695,2.16,3.62,2.74,2.83,2.36
15737,3.16,2.79,3.31,3.29,3.09
15738,3.75,3.49,3.92,4.02,2.68
15809,3.16,3.13,2.63,2.91,2.76
15821,4.28,1.0,1.13,1.0,5.0
15850,2.91,3.24,2.79,2.94,2.86
15883,1.9,3.88,3.64,3.4,2.26
15894,2.44,3.92,3.59,3.82,1.91
15899,2.83,3.13,2.65,2.97,2.74
15916,3.78,2.63,2.18,2.23,3.57
15925,3.65,4.05,3.95,4.78,1.77
15935,2.5,2.57,2.18,1.66,3.86
16003,3.19,2.78,2.8,3.02,3.07
16062,2.92,3.34,3.94,3.72,2.86
16068,2.98,2.92,2.99,2.85,3.15
16086,3.0,2.49,2.57,2.31,3.66
16148,4.68,1.9,1.68,2.22,3.98
16150,3.44,2.95,2.6,3.04,2.86
16193,3.74,2.56,3.04,2.73,3.88
16239,3.24,2.56,2.49,2.17,3.82
16246,3.41,3.18,2.18,2.8,2.7
16247,2.88,3.34,2.64,3.19,2.38
16268,3.27,2.67,2.73,2.62,3.46
16292,2.99,2.26,3.22,2.07,4.57
16318,3.98,1.82,1.95,2.25,3.74
16365,4.03,1.61,1.75,1.63,4.45
16389,2.81,3.68,3.38,3.56,2.37
16428,3.35,2.8,3.13,3.61,2.69
16439,1.54,3.77,4.51,3.73,2.22
16465,3.2,3.0,2.8,2.9,2.98
16484,3.45,2.11,1.99,1.87,3.7
16490,1.29,4.1,3.46,2.34,2.79
16504,1.89,3.4,3.36,2.9,2.8
16514,3.22,3.39,3.13,3.75,2.25
16543,3.03,2.85,2.29,2.38,3.14
16552,3.37,2.86,3.57,3.22,3.39
16569,2.83,2.78,3.01,2.57,3.48
16596,3.09,3.23,3.01,3.09,2.9
16624,2.58,2.95,3.27,2.74,3.32
16665,2.93,2.79,2.7,2.79,3.06
16742,4.13,2.34,1.98,2.28,3.81
16777,2.85,2.87,2.19,2.1,3.3
16786,3.05,2.73,2.43,2.31,3.47
16801,2.11,4.27,5.0,5.0,1.24
16817,2.69,2.68,2.82,2.44,3.4
16859,1.98,3.16,2.92,2.84,2.47
16860,3.11,3.23,2.58,2.8,2.85
16901,2.15,3.63,3.08,2.97,2.45
16923,2.1,4.35,4.39,4.42,1.77
16946,1.59,3.65,2.97,2.78,2.3
16962,2.67,3.79,3.58,3.87,2.06
16970,3.6,2.2,2.42,2.38,3.77
17026,3.51,2.49,2.08,2.44,3.33
17049,3.88,2.63,3.56,3.38,3.4
17074,3.96,2.8,2.64,3.22,2.92
17092,3.15,2.37,2.95,2.83,3.39
17108,3.29,3.36,2.78,2.77,3.18
17125,2.79,3.51,3.06,3.07,2.68
17158,2.46,3.2,2.55,2.76,2.67
17166,2.61,3.33,3.63,3.22,2.87
17173,2.83,3.12,3.08,3.11,2.86
17209,3.27,2.74,3.22,2.95,3.4
17210,2.93,3.03,2.71,2.62,3.18
17213,2.44,2.73,2.88,2.47,3.34
17298,1.38,3.95,3.59,3.34,2.03
17338,2.88,3.75,3.72,4.06,2.05
17356,3.64,1.6,2.39,2.0,4.47
17385,3.07,3.1,2.84,3.05,2.89
17398,3.05,2.32,2.39,1.89,3.92
17416,3.4,2.01,2.63,2.33,4.02
17426,3.16,2.67,2.94,2.84,3.32
17435,2.84,2.98,2.86,2.95,2.92
17455,2.38,2.79,2.99,2.61,3.16
17468,3.45,2.46,1.91,2.3,3.32
17509,2.52,2.82,2.82,2.59,3.31
17533,3.4,3.65,2.46,3.34,2.2
17536,2.9,3.31,3.68,3.73,2.51
17537,3.82,2.66,2.39,2.78,3.23
17548,4.62,1.3,1.56,1.84,4.48
17579,4.08,2.33,2.16,3.08,3.07
17584,3.96,2.51,2.59,2.91,3.27
17590,1.65,4.11,3.65,3.72,1.88
17618,3.12,2.63,2.69,2.63,3.37
17666,2.94,2.63,2.98,3.01,3.11
17702,4.74,2.48,2.06,2.82,3.4
17749,2.56,3.72,3.72,3.71,2.37
17750,3.27,2.85,3.03,2.81,3.44
17768,3.08,3.24,2.76,3.09,2.75
17826,3.84,1.58,1.63,1.68,4.26
17829,3.27,2.55,2.96,2.77,3.47
17838,2.83,3.11,3.09,3.06,2.89
17875,3.66,2.42,2.76,3.04,3.29
17889,2.17,4.07,4.79,4.76,1.7
17901,3.26,2.24,2.43,2.47,3.66
17907,3.02,2.81,3.06,2.87,3.24
17909,2.83,3.1,2.96,2.79,3.05
17912,3.3,2.34,2.68,2.7,3.5
17930,2.46,2.96,2.97,2.64,3.14
17933,4.39,2.53,2.77,2.88,3.57
17943,2.63,3.66,2.91,3.06,2.52
17975,3.78,2.23,1.86,2.02,3.87
17979,2.79,3.09,2.91,2.65,3.18
17983,2.62,2.37,3.12,2.47,3.65
18037,1.0,4.89,4.0,3.81,1.13
18168,2.24,3.42,3.48,3.39,2.49
18184,3.23,2.48,2.95,3.07,3.2
18186,3.41,2.23,2.08,2.09,3.71
18221,2.8,2.73,2.54,2.5,3.14
18242,3.49,4.04,4.47,4.5,2.12
18251,3.18,3.1,3.43,3.52,2.83
18268,3.13,3.44,3.74,3.99,2.32
18289,2.65,3.78,4.02,3.77,2.61
18295,3.05,2.67,2.86,2.85,3.16
18304,3.34,3.89,4.18,4.54,1.94
18326,2.18,4.19,4.55,4.42,1.66
18338,2.97,3.25,2.8,3.17,2.66
18440,3.44,2.46,2.49,2.51,3.5
18458,2.46,3.41,3.48,3.38,2.51
18461,3.53,3.0,2.47,2.55,3.28
18462,2.8,2.87,3.31,2.68,3.59
18473,4.9,1.0,1.0,1.0,5.0
18483,3.46,2.14,3.85,3.73,3.25
18508,1.88,2.96,4.28,3.47,2.94
18514,2.64,2.4,2.83,2.43,3.54
18552,4.36,2.69,2.86,3.26,3.36
18575,3.93,2.24,1.61,2.29,3.4
18612,1.72,4.07,4.91,4.32,2.04
18617,3.09,3.12,3.35,3.33,2.9
18687,3.95,2.56,3.2,2.91,3.62
18693,4.23,1.99,3.11,2.67,4.23
18779,2.65,3.6,4.07,3.23,3.1
18783,2.47,3.23,3.1,2.9,2.81
18802,3.0,2.63,2.96,2.64,3.42
18804,1.94,4.86,4.0,4.34,1.34
18808,3.41,2.44,2.59,2.5,3.58
18809,3.19,2.84,2.97,3.23,2.89
18824,2.88,2.31,3.19,2.63,3.76
18840,3.06,2.99,3.34,3.0,3.13
18888,3.32,3.03,2.66,3.05,2.78
18894,2.98,1.89,2.66,2.13,4.05
18910,3.19,2.68,3.06,3.05,3.14
18940,2.64,2.92,2.94,2.78,3.01
18946,2.13,4.14,4.31,4.07,2.07
18975,2.53,3.28,3.08,3.09,2.73
18982,3.05,2.75,2.92,3.02,3.02
19001,3.36,1.93,2.11,1.93,4.04
19036,3.11,2.99,2.72,2.77,3.09
19055,2.17,3.94,3.73,4.08,1.69
19071,1.26,3.94,4.21,3.51,2.44
19107,3.53,2.98,2.38,2.7,3.24
19112,2.65,3.01,3.37,3.08,3.0
19128,2.93,2.57,2.66,2.75,3.24
19130,3.06,2.57,2.38,2.52,3.21
19138,3.82,2.59,3.84,3.42,3.61
19139,3.02,2.69,2.93,2.82,3.27
19141,1.51,3.78,3.03,2.89,2.17
19156,3.25,3.12,3.16,3.57,2.56
19232,2.11,3.93,3.63,3.94,1.74
19236,5.0,1.0,1.0,1.0,5.0
19262,2.0,2.63,2.31,1.96,3.33
19264,3.04,2.44,2.78,2.44,3.7
19288,3.32,2.99,3.36,3.29,3.12
19304,4.22,1.92,1.84,2.46,3.64
19315,3.0,2.76,3.07,2.92,3.22
19325,3.04,3.24,3.31,3.47,2.71
19330,3.2,1.62,2.61,1.86,4.51
19343,3.3,2.01,1.42,1.46,3.93
19348,2.31,3.11,3.36,3.18,2.71
19391,2.7,3.02,3.15,2.85,3.12
19445,3.14,3.41,2.89,3.22,2.56
19459,3.48,2.95,3.21,3.16,3.28
19464,3.54,3.13,4.01,4.03,2.8
19485,1.79,3.72,3.56,3.47,2.03
19496,4.63,3.57,2.73,3.71,2.53
19513,2.98,2.89,3.79,3.83,2.85
19534,2.47,5.0,4.24,4.82,1.01
19535,3.47,3.0,2.85,3.09,2.89
19560,2.62,2.91,3.22,2.87,3.05
19562,3.08,2.17,2.11,2.26,3.51
19570,1.68,4.0,4.93,4.47,2.0
19572,3.39,2.2,2.14,2.31,3.56
19573,2.17,3.98,3.27,3.5,2.0
19583,3.13,2.84,2.74,2.72,3.2
19584,3.14,3.33,2.98,3.39,2.41
19601,3.28,2.54,2.64,2.56,3.49
19606,2.26,3.67,3.49,3.45,2.34
19635,2.58,3.64,4.14,3.52,2.88
19696,3.14,3.93,3.98,4.4,1.95
19710,3.23,3.09,2.9,3.15,2.8
19731,3.18,2.82,2.75,2.95,3.05
19751,2.83,4.11,3.69,4.03,1.97
19757,3.38,1.78,2.66,1.74,4.57
19789,2.85,3.43,3.06,3.12,2.78
19792,3.2,2.74,3.15,3.07,3.16
19804,2.26,2.52,3.26,2.87,3.21
19892,3.68,2.76,2.52,2.58,3.46
19903,2.47,3.5,3.39,3.59,2.22
19908,2.87,3.06,2.81,2.82,3.05
19936,3.54,2.65,2.18,2.37,3.5
19953,1.0,4.61,3.68,3.23,1.62
19968,3.38,2.81,3.0,2.86,3.37
19973,2.13,3.08,2.97,2.53,3.17
20029,2.6,3.71,3.76,3.78,2.26
20052,4.04,1.93,1.61,1.71,4.23
20057,3.07,3.06,2.5,2.62,3.05
20090,3.14,2.99,2.86,2.78,3.38
20102,3.14,3.35,3.46,3.91,2.3
20140,4.01,1.87,2.48,2.55,3.98
20163,3.1,3.17,2.79,3.07,2.78
20181,3.52,2.6,2.96,2.8,3.51
20226,2.82,2.84,2.92,2.85,3.18
20234,3.0,2.65,3.16,3.02,3.22
20243,2.71,3.4,3.05,3.23,2.63
20253,2.2,4.27,4.52,4.31,1.99
20268,2.61,3.48,3.43,3.87,2.12
20280,2.28,4.06,4.51,4.29,2.2
20291,2.8,3.38,2.71,3.16,2.5
20301,3.38,1.49,1.91,1.37,4.7
20303,3.35,1.92,3.03,2.32,4.09
20313,3.12,2.79,2.39,2.59,3.13
20332,3.29,3.41,3.24,3.41,2.68
20368,2.68,3.17,3.09,2.99,2.84
20372,3.13,2.43,2.93,2.64,3.49
20381,3.7,2.76,2.54,3.01,3.0
20401,3.42,2.6,2.66,2.69,3.4
20413,1.59,3.31,2.63,2.15,2.77
20427,1.5,4.73,4.24,4.24,1.37
20455,3.34,2.38,2.65,2.43,3.74
20459,1.72,3.55,3.1,2.75,2.51
20468,3.95,2.34,2.77,2.93,3.68
20476,3.32,3.29,2.86,3.29,2.58
20477,2.76,3.49,3.24,3.56,2.28
20506,4.26,2.68,3.53,3.89,3.05
20507,2.93,3.1,2.97,3.01,2.92
20520,2.07,3.49,2.66,2.69,2.52
20541,2.91,3.48,3.29,3.69,2.27
20573,3.93,2.37,2.08,2.55,3.38
20587,3.04,2.85,3.03,2.81,3.21
20621,3.15,3.24,3.46,3.12,3.16
20639,3.85,3.47,2.65,3.19,2.56
20658,2.57,3.8,3.22,3.39,2.35
20697,3.49,3.14,3.22,3.24,2.91
20742,3.35,2.67,2.54,2.95,3.05
20777,3.58,2.03,2.2,2.21,3.86
20805,3.01,2.73,2.63,2.67,3.18
20829,3.91,2.55,2.92,3.51,2.94
20856,3.57,3.24,2.71,3.39,2.59
20865,2.51,3.53,3.47,3.35,2.52
20868,2.91,2.96,2.95,2.88,3.05
20912,3.21,2.76,3.04,2.8,3.38
20930,3.89,2.85,2.98,3.67,2.75
20972,2.22,5.0,3.09,3.81,1.1
20979,2.88,3.29,2.93,3.23,2.7
20984,2.02,4.34,4.51,4.45,1.75
20985,1.42,3.9,2.5,2.47,2.08
20996,3.13,3.38,3.51,3.65,2.48
21034,4.74,1.56,1.76,2.31,4.17
21060,3.11,3.04,2.81,2.95,2.94
21074,3.1,2.98,2.56,2.67,3.13
21086,3.16,2.6,2.87,2.86,3.3
21116,3.33,2.75,2.79,2.75,3.24
21132,3.37,3.21,2.87,3.3,2.75
21134,2.19,3.0,2.98,2.39,3.49
21136,2.54,3.26,3.24,3.04,2.75
21151,3.29,3.28,3.44,3.62,2.6
21153,3.19,2.75,2.63,2.71,3.2
21215,3.21,3.25,2.9,3.39,2.57
21236,2.39,3.23,2.9,2.4,3.19
21251,3.33,3.51,3.12,2.71,3.16
21266,2.69,2.94,3.59,3.12,3.24
21275,2.72,1.9,3.21,2.47,4.01
21304,2.48,3.99,4.12,3.64,2.72
21306,2.51,2.88,2.78,2.04,3.71
21316,2.97,3.33,4.03,3.57,2.86
21319,2.73,3.33,2.87,2.81,2.85
21322,2.13,3.83,3.29,3.04,2.51
21334,2.98,2.98,2.91,2.91,3.06
21336,3.06,2.35,2.31,2.22,3.53
21350,3.47,2.64,1.76,2.19,3.28
21371,2.5,3.01,2.9,3.28,2.48
21390,2.29,4.06,3.2,3.27,2.09
21396,4.71,1.34,1.95,2.41,4.3
21426,3.25,3.01,3.79,3.61,3.12
21437,3.56,2.75,2.69,2.99,3.1
21442,3.57,2.06,2.65,2.49,3.87
21443,2.7,3.33,3.16,3.54,2.31
21498,2.75,3.01,3.25,3.14,2.92
21556,3.09,2.58,2.57,2.53,3.43
21606,3.69,4.5,5.0,5.0,1.71
21619,2.52,2.7,3.73,3.4,2.95
21620,4.38,2.34,3.01,3.24,3.57
21668,3.01,3.21,3.14,3.15,2.88
21685,4.1,2.54,2.19,2.6,3.4
21695,2.97,2.53,2.45,2.35,3.52
21699,3.37,3.29,2.89,3.51,2.43
21712,2.31,3.46,3.44,3.26,2.59
21721,3.96,2.15,2.74,3.06,3.65
21724,3.11,2.61,2.49,2.8,2.98
21731,3.11,3.5,3.02,3.34,2.38
21748,3.07,2.7,2.96,2.92,3.22
21765,4.27,1.78,1.52,1.92,3.88
21773,2.45,3.46,3.73,3.2,2.9
21783,2.04,3.37,2.17,2.47,2.44
21800,2.42,2.97,3.59,2.95,3.35
21805,2.53,3.21,3.26,2.97,3.03
21844,2.82,2.98,3.68,3.31,3.09
21855,3.83,1.9,2.18,1.98,4.19
21868,3.45,3.51,2.98,3.52,2.43
21888,2.89,3.19,2.81,2.96,2.76
21921,3.2,3.36,3.76,4.1,2.29
21928,3.51,2.6,2.91,2.57,3.68
21930,2.6,4.32,3.69,4.09,1.62
21945,2.61,3.5,3.43,3.73,2.14
21974,3.33,3.65,2.46,3.39,2.22
21976,3.26,3.28,2.78,3.25,2.49
22038,3.0,2.62,2.9,2.83,3.22
22054,3.28,2.61,2.82,2.98,3.2
22059,3.21,2.2,2.42,2.3,3.69
22080,3.52,2.97,2.6,2.41,3.4
22092,4.11,2.59,3.36,3.58,3.37
22144,2.75,2.99,3.07,3.12,2.87
22147,2.12,3.16,3.47,2.88,2.87
22202,2.0,4.58,3.76,4.08,1.37
22217,2.46,3.72,3.56,3.39,2.45
22235,2.29,3.41,1.9,2.45,2.37
22237,2.5,3.04,3.22,3.12,2.9
22250,1.0,4.58,4.31,4.18,1.25
22264,3.54,3.12,2.53,2.86,2.99
22292,2.66,3.1,3.01,2.95,2.85
22296,4.42,2.14,1.6,2.12,3.72
22297,2.77,4.2,3.2,3.81,1.73
22302,3.9,2.73,2.53,2.9,3.25
22333,2.97,2.82,3.11,2.82,3.28
22355,3.51,2.78,2.19,2.75,2.96
22370,1.1,4.37,4.53,4.19,1.41
22376,3.38,2.81,2.31,2.76,3.04
22388,2.11,4.71,4.48,4.83,1.27
22393,3.36,3.0,2.8,2.97,3.05
22396,2.42,3.56,2.86,2.84,2.72
22409,2.24,4.92,4.6,5.0,1.02
22443,3.06,3.15,2.97,3.55,2.42
22468,2.65,3.05,2.92,2.8,3.06
22474,2.25,2.93,4.86,3.73,3.36
22476,2.57,3.03,2.99,2.75,3.01
22485,3.14,2.85,2.38,2.32,3.23
22486,3.05,2.5,3.58,2.71,3.96
22500,3.35,3.26,3.4,3.73,2.5
22511,3.86,3.09,2.44,2.68,3.14
22535,4.15,1.99,1.57,1.85,3.82
22543,2.95,3.14,3.32,3.31,2.81
22544,3.29,2.67,3.09,2.89,3.39
22554,2.85,2.94,3.35,3.35,2.81
22620,3.88,2.47,1.79,1.72,4.03
22657,3.6,2.56,2.23,2.51,3.27
22660,4.13,2.22,1.51,1.9,3.78
22685,3.14,2.61,2.19,2.85,2.89
22686,3.04,2.28,2.4,2.13,3.71
22719,2.14,3.5,2.97,3.11,2.26
22731,3.54,2.63,2.57,2.86,3.16
22747,2.1,3.39,3.28,3.06,2.69
22755,3.48,2.75,2.31,2.91,2.97
22756,3.68,2.1,2.53,2.51,3.69
22774,3.4,2.33,2.37,2.5,3.47
22779,1.0,4.19,4.27,3.63,1.75
22809,3.28,2.55,2.48,2.37,3.5
22848,1.88,4.07,2.72,2.97,1.9
22851,4.1,1.17,1.0,1.0,4.62
22857,3.08,3.11,2.91,3.09,2.74
22876,3.37,2.58,2.88,2.8,3.37
22900,4.99,1.96,1.0,2.32,3.55
22925,1.0,5.0,2.84,2.5,1.36
22951,3.79,2.24,2.72,2.8,3.51
22960,3.15,2.22,2.73,2.38,3.92
22970,3.37,3.21,3.12,3.26,2.92
22976,3.08,3.02,2.68,2.81,3.05
22977,2.43,3.49,3.56,3.53,2.47
23008,4.3,2.93,2.27,3.14,2.86
23042,2.84,3.65,3.1,3.64,2.11
23065,2.95,2.89,3.27,3.07,3.23
23074,2.29,3.38,3.57,3.26,2.69
23104,1.52,4.08,3.28,3.17,2.03
23107,1.56,4.05,4.25,4.13,1.88
23154,2.73,3.47,3.33,3.24,2.79
23204,2.72,2.74,2.76,2.54,3.31
23214,3.79,2.51,2.66,2.92,3.26
23274,2.46,3.3,3.21,2.96,2.82
23284,2.84,3.18,3.12,2.93,2.94
23292,1.0,3.55,3.87,3.17,2.08
23329,3.93,2.61,3.28,3.58,3.15
23347,3.26,2.42,2.09,2.18,3.53
23366,2.41,4.46,4.07,4.51,1.45
23407,3.21,3.18,3.15,3.54,2.63
23412,3.03,3.1,2.27,2.5,3.07
23423,2.89,2.81,2.4,2.5,3.14
23436,3.43,2.57,2.11,1.94,3.74
23441,2.96,4.05,4.42,4.32,2.38
23493,2.73,3.72,3.49,4.2,1.85
23555,2.66,2.32,2.87,2.45,3.64
23562,3.22,2.46,2.66,2.71,3.33
23586,2.8,3.07,2.67,2.81,2.87
23624,3.68,2.04,2.5,2.37,3.93
23683,1.0,4.57,3.85,3.19,1.61
23721,3.28,2.54,2.02,2.29,3.33
23736,2.68,3.49,2.74,3.03,2.56
23744,3.52,3.24,3.58,4.15,2.41
23784,2.82,2.99,2.65,2.68,3.01
23815,3.04,3.05,1.93,2.49,2.72
23845,3.63,2.68,2.74,3.64,2.83
23846,3.51,3.09,2.43,3.2,2.64
23854,2.06,3.52,3.91,3.68,2.31
23856,3.03,2.66,2.85,2.24,3.96
23858,2.51,3.3,2.93,3.31,2.39
23881,3.15,2.95,2.97,3.07,3.05
23897,2.11,3.69,3.25,3.62,2.13
23908,1.0,4.3,4.46,4.05,1.54
23920,2.89,2.81,2.83,2.8,3.16
23921,4.09,2.17,2.48,2.43,3.87
23922,2.85,2.87,2.71,2.52,3.27
23930,2.91,2.23,2.59,2.2,3.96
24005,3.76,4.5,3.88,4.48,1.84
24052,3.28,3.41,3.13,3.5,2.63
24071,3.58,3.38,2.98,3.47,2.63
24075,2.86,3.15,3.03,3.04,3.01
24091,1.92,4.92,4.1,4.22,1.39
24095,3.25,2.23,2.88,2.86,3.41
24096,3.25,2.99,2.72,2.87,3.02
24106,2.13,2.98,4.13,3.51,2.95
24132,3.92,2.14,2.64,2.96,3.53
24156,2.64,2.91,3.27,2.92,3.17
24166,3.16,2.87,2.81,3.08,2.96
24174,5.0,1.27,1.0,1.0,5.0
24204,3.53,2.78,2.24,2.6,3.14
24257,2.91,2.85,2.37,2.75,2.81
24262,2.98,3.18,2.91,3.09,2.76
24267,4.0,2.66,3.04,3.47,3.14
24268,3.47,2.22,2.37,2.53,3.55
24281,3.7,1.82,1.96,2.08,3.92
24295,3.19,2.89,2.8,2.81,3.14
24306,2.76,3.36,3.28,3.12,2.77
24307,2.91,2.74,2.47,2.45,3.3
24315,3.0,3.07,2.92,2.59,3.32
24324,2.63,2.55,2.73,2.0,3.87
24334,2.64,2.73,2.64,2.32,3.39
24350,3.14,2.89,3.12,3.21,2.94
24418,1.58,4.19,4.26,4.1,1.77
24461,3.08,3.11,2.8,3.3,2.51
24501,2.65,2.84,2.98,2.71,3.23
24542,1.42,4.32,3.74,3.76,1.46
24553,3.51,2.31,2.08,2.11,3.72
24577,3.68,3.26,2.71,3.11,2.87
24588,2.86,2.44,3.08,2.91,3.38
24598,3.17,2.8,2.74,2.91,3.08
24623,3.44,2.5,2.53,2.85,3.2
24644,2.61,3.51,2.72,2.97,2.45
24655,3.37,3.09,3.4,3.4,2.99
24682,1.96,2.85,4.29,2.94,3.66
24685,3.1,2.57,2.14,2.38,3.07
24708,2.47,3.37,3.19,3.09,2.73
24746,2.55,2.69,4.08,3.0,3.62
24764,3.04,2.88,2.69,2.64,3.26
24776,2.76,3.03,2.57,2.65,2.96
24779,2.17,3.74,3.32,3.41,2.25
24889,3.46,2.28,2.13,2.14,3.68
24916,3.31,4.34,3.34,4.02,2.02
24931,3.17,3.22,3.07,3.21,2.84
24938,1.79,3.13,2.33,1.99,3.04
25000,3.51,3.38,2.87,3.5,2.49
25081,2.53,2.88,3.4,2.69,3.44
25095,3.26,2.56,2.13,2.11,3.52
25097,1.61,3.36,3.58,2.89,2.77
25112,2.76,2.66,3.18,2.77,3.44
25135,3.0,3.12,2.75,2.99,2.85
25204,2.87,3.03,2.94,2.85,3.07
25217,2.79,2.86,3.55,3.39,2.94
25222,3.46,2.63,3.07,3.53,2.89
